Operateur;X;Y;2G;3G;4G;postcode
20815;835228.0;6531592.0;0;1;1;69380
20820;835246.0;6576686.0;1;1;0;71960
20801;835271.0;6358145.0;1;1;1;84840
20801;835346.0;6516476.0;0;1;1;69340
20820;835353.0;6515891.0;1;1;1;69340
20810;835354.0;6515892.0;1;1;0;69340
20801;835376.0;6518049.0;1;1;1;69290
20820;835385.0;6569370.0;1;1;0;71570
20815;835407.0;6518071.0;0;1;1;69290
20815;835414.0;6768236.0;0;1;0;52120
20810;835414.0;6897803.0;1;1;0;51800
20801;835415.0;6768234.0;0;1;0;52120
20815;835416.0;6897803.0;0;1;0;51800
20801;835418.0;6897801.0;0;1;0;51800
20801;835432.0;6551559.0;1;1;0;01480
20820;835437.0;6365936.0;1;1;0;26700
20815;835437.0;6365936.0;0;1;1;26700
20810;835438.0;6365946.0;1;1;0;26700
20810;835439.0;6768277.0;1;1;0;52120
20820;835450.0;6518483.0;1;1;1;69290
20820;835459.0;6580431.0;1;0;0;71850
20810;835466.0;6580425.0;1;1;0;71850
20801;835467.0;6580426.0;1;1;1;71850
20801;835491.0;6957396.0;0;1;1;08350
20810;835495.0;6720589.0;1;1;0;21440
20801;835496.0;6720588.0;1;1;0;21440
20815;835496.0;6720589.0;0;1;0;21440
20810;835535.0;6521366.0;1;1;0;69260
20820;835539.0;6956879.0;1;1;1;08350
20810;835539.0;6956879.0;1;1;1;08350
20810;835541.0;6852803.0;1;1;1;51340
20801;835545.0;6521365.0;1;1;1;69260
20820;835548.0;6852805.0;1;1;1;51340
20810;835563.0;6704984.0;1;1;1;21440
20820;835566.0;6704982.0;1;1;1;21440
20801;835567.0;6704992.0;1;1;0;21440
20820;835575.0;6518052.0;1;0;1;69290
20801;835588.0;6852791.0;1;1;1;51340
20820;835601.0;6480717.0;1;1;1;42410
20820;835605.0;6358788.0;1;1;0;84840
20815;835605.0;6358789.0;0;1;1;84840
20801;835613.0;6389061.0;1;1;1;07400
20801;835619.0;6320136.0;1;1;1;30650
20815;835626.0;6526806.0;0;1;1;69570
20820;835627.0;6526805.0;1;1;1;69570
20801;835655.0;6514388.0;1;1;1;69630
20810;835657.0;6546503.0;1;1;1;01480
20810;835659.0;6514389.0;1;1;1;69630
20801;835673.0;6531655.0;1;1;1;69380
20801;835676.0;6526483.0;1;1;0;69570
20810;835677.0;6526460.0;1;1;1;69570
20810;835697.0;6333912.0;1;1;0;30290
20815;835717.0;6546465.0;0;1;0;01480
20801;835731.0;6355239.0;1;1;1;84500
20801;835739.0;6308934.0;1;1;1;13150
20810;835742.0;6355241.0;1;1;0;84500
20820;835771.0;6335547.0;1;1;1;30290
20810;835771.0;6335547.0;0;0;1;30290
20815;835771.0;6335548.0;0;1;1;30290
20815;835778.0;6514000.0;0;1;1;69630
20820;835780.0;6513860.0;1;1;1;69630
20810;835806.0;6528551.0;1;1;1;69380
20801;835814.0;6528552.0;1;1;0;69380
20810;835832.0;6519970.0;1;1;1;69160
20820;835846.0;6521612.0;1;1;1;69260
20801;835858.0;6592272.0;1;1;1;71260
20801;835862.0;6521597.0;1;1;0;69260
20810;835864.0;6521588.0;0;1;0;69260
20820;835881.0;6554958.0;1;1;0;01090
20801;835885.0;6525825.0;1;1;1;69570
20801;835925.0;6504480.0;1;1;1;69700
20801;835929.0;6378587.0;1;1;1;26780
20810;835932.0;6480671.0;1;1;1;42410
20815;835956.0;6554686.0;0;1;1;01090
20815;835979.0;6504532.0;0;1;1;69700
20810;835990.0;6364917.0;0;1;0;26700
20801;835995.0;6318339.0;1;1;1;30650
20820;836003.0;6499518.0;1;1;1;69700
20820;836011.0;6326675.0;1;1;1;30126
20815;836011.0;6326675.0;0;1;1;30126
20801;836013.0;6364922.0;1;1;1;26700
20810;836030.0;6372244.0;1;1;1;26290
20810;836039.0;6799524.0;1;1;0;10200
20815;836039.0;6799525.0;0;1;0;10200
20801;836040.0;6799523.0;1;1;0;10200
20801;836042.0;6562680.0;1;1;1;69220
20815;836044.0;6499549.0;0;1;1;69700
20810;836046.0;6466968.0;1;1;0;07340
20815;836047.0;6466969.0;0;1;1;07340
20801;836068.0;6544230.0;1;1;1;01480
20801;836074.0;6352094.0;1;1;1;84430
20810;836126.0;6760579.0;1;1;0;21520
20815;836126.0;6760580.0;0;1;0;21520
20801;836127.0;6760578.0;1;1;0;21520
20801;836131.0;6520979.0;1;1;1;69260
20815;836132.0;6520981.0;0;1;1;69260
20801;836143.0;6524360.0;1;1;1;69570
20810;836151.0;6524364.0;1;1;1;69570
20815;836194.0;6352089.0;0;1;1;84430
20820;836214.0;6352178.0;1;0;0;84430
20801;836230.0;6556205.0;0;1;0;01090
20801;836243.0;6428748.0;1;0;0;07440
20801;836254.0;6363303.0;1;1;1;26700
20820;836276.0;6426190.0;1;1;1;07440
20810;836276.0;6426190.0;1;1;1;07440
20820;836301.0;6372101.0;1;1;1;26290
20801;836346.0;6372018.0;1;1;1;26290
20820;836350.0;6516100.0;0;1;0;69340
20801;836354.0;6335109.0;1;1;0;30290
20820;836355.0;6293233.0;1;1;1;13990
20801;836356.0;6516103.0;0;1;1;69340
20810;836356.0;6516111.0;1;1;1;69340
20801;836374.0;6554311.0;1;1;1;01090
20810;836379.0;6293140.0;1;1;1;13990
20810;836381.0;6285975.0;1;1;1;13200
20820;836382.0;6285971.0;1;1;1;13200
20820;836384.0;6561149.0;1;1;1;69220
20815;836389.0;6853567.0;0;1;1;51340
20801;836393.0;6293152.0;1;1;0;13990
20801;836395.0;6343490.0;1;1;1;30200
20810;836402.0;6340916.0;1;0;0;30200
20815;836419.0;6372015.0;0;1;1;26290
20801;836436.0;6340884.0;1;1;0;30200
20820;836438.0;6340905.0;1;1;0;30200
20820;836438.0;6340905.0;1;1;1;30200
20801;836454.0;6518218.0;1;1;1;69340
20801;836461.0;6701187.0;1;1;0;21440
20810;836463.0;6361732.0;1;1;0;26700
20820;836467.0;6361732.0;1;0;0;26700
20801;836479.0;6325380.0;1;1;1;30126
20820;836535.0;6519941.0;1;1;1;69160
20801;836535.0;6547293.0;1;1;1;01480
20801;836544.0;6519927.0;1;1;1;69160
20801;836549.0;6543749.0;0;1;1;01480
20810;836551.0;6543743.0;1;1;1;01480
20815;836552.0;6543747.0;0;1;1;01480
20810;836552.0;6819917.0;1;1;0;52220
20815;836552.0;6819918.0;0;1;0;52220
20810;836553.0;6547288.0;1;1;1;01480
20801;836553.0;6819916.0;1;1;0;52220
20815;836561.0;6519923.0;0;1;1;69160
20820;836569.0;6391116.0;1;0;0;07400
20810;836578.0;6507583.0;0;0;1;69390
20801;836599.0;6568835.0;1;1;1;71570
20801;836633.0;6529494.0;1;1;1;69380
20820;836669.0;6543724.0;1;1;1;01480
20810;836674.0;6499690.0;1;1;1;69700
20801;836692.0;6694307.0;1;1;1;21410
20801;836709.0;6499709.0;1;1;1;69700
20820;836718.0;6350029.0;1;1;0;84430
20810;836725.0;6349970.0;1;1;0;84430
20815;836727.0;6349978.0;0;1;1;84430
20810;836728.0;6694397.0;1;1;0;21410
20801;836737.0;6632897.0;1;1;1;71880
20820;836739.0;6499819.0;1;1;1;69700
20801;836747.0;6599895.0;0;1;0;71260
20810;836777.0;6516398.0;1;1;1;69340
20810;836779.0;6599913.0;1;1;0;71260
20815;836780.0;6599914.0;0;1;0;71260
20810;836797.0;6469973.0;1;1;0;07340
20810;836802.0;6577491.0;1;1;1;71000
20820;836803.0;6511897.0;1;1;1;69630
20815;836804.0;6511897.0;0;1;1;69630
20801;836807.0;6469977.0;1;1;0;07340
20820;836822.0;6577477.0;1;1;1;71000
20810;836831.0;6523342.0;1;1;1;69130
20820;836834.0;6526125.0;1;1;1;69570
20810;836838.0;6526139.0;1;1;1;69570
20815;836851.0;6526291.0;0;1;1;69570
20801;836858.0;6521868.0;0;1;0;69130
20810;836869.0;6578053.0;1;1;0;71850
20801;836925.0;6526116.0;1;1;1;69570
20820;836927.0;6577998.0;1;1;1;71850
20801;836956.0;6316436.0;1;0;0;30650
20820;836964.0;6521984.0;1;1;0;69130
20801;836972.0;6316325.0;0;1;1;30650
20810;836982.0;6509398.0;1;1;1;69530
20815;836983.0;6569729.0;0;1;1;71570
20815;836986.0;6578134.0;0;1;1;71850
20801;837022.0;6516913.0;1;1;1;69340
20810;837022.0;6569709.0;1;0;0;71570
20820;837028.0;6504960.0;1;0;0;69700
20801;837029.0;6509479.0;1;1;1;69530
20815;837077.0;6523845.0;0;1;1;69570
20820;837097.0;6691015.0;1;1;1;21410
20815;837097.0;6691015.0;0;1;1;21410
20810;837097.0;6691015.0;1;1;1;21410
20820;837101.0;6525024.0;1;1;1;69570
20815;837133.0;6538970.0;0;1;1;69650
20810;837170.0;6532464.0;1;1;1;69380
20820;837195.0;6539111.0;1;1;1;69650
20815;837198.0;6516733.0;0;1;1;69340
20810;837199.0;6330106.0;0;0;1;30126
20820;837201.0;6330101.0;1;1;1;30126
20815;837202.0;6330102.0;0;1;1;30126
20810;837214.0;6524282.0;1;1;1;69570
20810;837215.0;6516780.0;1;1;1;69340
20801;837219.0;6330037.0;1;1;1;30126
20820;837236.0;6516896.0;1;1;1;69340
20810;837251.0;6512537.0;1;1;1;69630
20801;837255.0;6557389.0;1;1;1;01090
20801;837263.0;6385805.0;1;1;1;26200
20815;837263.0;6472788.0;0;1;1;07340
20801;837265.0;6512815.0;1;1;0;69630
20820;837270.0;6512816.0;1;1;1;69630
20810;837281.0;6504382.0;1;1;1;69700
20801;837287.0;6532782.0;0;1;1;69380
20801;837301.0;6384414.0;1;1;1;26200
20820;837315.0;6532765.0;1;1;1;69380
20815;837316.0;6532766.0;0;1;1;69380
20815;837343.0;6385991.0;0;1;1;26200
20820;837344.0;6573663.0;1;1;1;71680
20810;837344.0;6573663.0;1;1;1;71680
20810;837346.0;6386006.0;1;1;1;26200
20820;837358.0;6580942.0;1;1;1;71850
20810;837358.0;6580942.0;1;1;1;71850
20820;837361.0;6385999.0;1;1;1;26200
20820;837362.0;6865051.0;1;1;0;51330
20810;837365.0;6865050.0;1;1;0;51330
20815;837365.0;6865060.0;0;1;0;51330
20801;837366.0;6865058.0;1;1;0;51330
20820;837374.0;6509297.0;1;1;1;69530
20801;837381.0;6573664.0;1;1;1;71680
20815;837398.0;6522070.0;0;1;1;69130
20820;837401.0;6522070.0;1;1;1;69130
20801;837410.0;6528493.0;1;1;1;69760
20810;837426.0;6755251.0;1;1;0;21520
20801;837427.0;6755250.0;1;1;0;21520
20815;837427.0;6755252.0;0;1;0;21520
20801;837457.0;6463147.0;1;1;0;07430
20820;837465.0;6463136.0;1;1;1;07430
20810;837465.0;6463136.0;1;1;1;07430
20815;837466.0;6463136.0;0;1;1;07430
20801;837473.0;6518960.0;1;1;1;69160
20810;837475.0;6518973.0;1;1;1;69160
20820;837478.0;6524086.0;1;1;1;69570
20810;837488.0;6501304.0;1;1;1;69700
20815;837489.0;6501302.0;0;1;1;69700
20801;837513.0;6523943.0;1;1;0;69410
20801;837520.0;6577956.0;1;1;1;71850
20810;837528.0;6510666.0;1;1;1;69530
20815;837529.0;6510667.0;0;1;1;69530
20801;837531.0;6544231.0;1;1;1;01480
20820;837545.0;6502321.0;1;1;1;69700
20810;837554.0;6881266.0;1;1;0;51800
20801;837573.0;6300415.0;1;1;0;13103
20801;837590.0;6368737.0;1;1;1;26700
20801;837594.0;6881255.0;1;0;0;51800
20820;837610.0;6525152.0;1;0;1;69760
20810;837626.0;6529784.0;1;1;1;69250
20801;837648.0;6539456.0;1;1;0;01600
20801;837661.0;6539876.0;1;1;1;01600
20810;837671.0;6519799.0;1;1;1;69160
20820;837678.0;6958415.0;1;1;1;08200
20801;837682.0;6523615.0;0;0;0;69130
20820;837691.0;6500195.0;1;1;1;69700
20801;837709.0;6511282.0;1;1;0;69530
20810;837718.0;6958456.0;1;1;1;08200
20815;837722.0;6958457.0;0;1;0;08200
20820;837729.0;6382603.0;1;1;1;26200
20815;837735.0;6660975.0;0;1;1;21200
20810;837765.0;6555594.0;1;1;0;01090
20801;837820.0;6383042.0;1;1;1;26200
20801;837824.0;6521406.0;0;1;0;69130
20815;837830.0;6901191.0;0;1;0;51800
20801;837847.0;6293169.0;1;1;1;13990
20820;837849.0;6634571.0;1;1;1;71880
20810;837851.0;6634575.0;1;1;1;71880
20801;837853.0;6522529.0;1;0;0;69130
20815;837853.0;6634575.0;0;1;1;71880
20801;837857.0;6525433.0;0;0;0;69760
20810;837867.0;6901195.0;1;1;0;51800
20801;837869.0;6901193.0;0;1;0;51800
20810;837873.0;6716335.0;1;1;0;21440
20801;837874.0;6716334.0;1;1;0;21440
20815;837874.0;6716335.0;0;1;0;21440
20801;837889.0;6522744.0;1;1;1;69130
20820;837891.0;6889811.0;1;1;0;51800
20815;837892.0;6889812.0;0;1;1;51800
20810;837893.0;6522741.0;1;1;1;69130
20820;837903.0;6522619.0;1;1;1;69130
20810;837938.0;6539359.0;1;1;1;01600
20801;837944.0;6525378.0;0;1;1;69760
20820;837962.0;6506058.0;1;1;1;69390
20801;837967.0;6502680.0;1;1;0;69520
20801;837979.0;6506012.0;1;1;0;69390
20810;837981.0;6518772.0;1;1;1;69160
20820;837987.0;6518783.0;1;1;1;69160
20815;837990.0;6497775.0;0;1;1;69700
20820;837993.0;6519805.0;1;1;1;69160
20810;837995.0;6321366.0;0;1;0;30650
20801;838010.0;6693070.0;1;1;0;21410
20815;838016.0;6500595.0;0;1;1;69700
20810;838075.0;6383016.0;1;1;1;26200
20810;838105.0;6524631.0;0;1;1;69760
20801;838140.0;6501727.0;1;1;1;69700
20810;838144.0;6314564.0;0;1;0;30390
20815;838146.0;6521235.0;0;1;1;69130
20801;838149.0;6524478.0;1;1;1;69760
20820;838154.0;6516507.0;1;1;1;69110
20801;838156.0;6521228.0;1;1;1;69130
20820;838164.0;6521043.0;1;1;1;69130
20810;838169.0;6521028.0;1;1;1;69130
20801;838176.0;6516538.0;1;1;0;69110
20820;838198.0;6377164.0;1;1;1;26780
20810;838198.0;6377164.0;1;1;1;26780
20815;838199.0;6377164.0;0;1;1;26780
20801;838200.0;6575294.0;1;1;1;71000
20810;838206.0;6509068.0;1;1;1;69390
20810;838222.0;6483900.0;1;1;1;38370
20801;838239.0;6580478.0;1;1;1;71850
20815;838254.0;6520066.0;0;1;1;69160
20815;838260.0;6517805.0;0;1;1;69110
20815;838261.0;6524073.0;0;1;1;69410
20820;838271.0;6345520.0;1;1;0;84550
20801;838273.0;6345522.0;1;1;1;84550
20801;838300.0;6515936.0;0;1;1;69110
20801;838306.0;6956285.0;0;1;1;08200
20801;838314.0;6500455.0;1;1;1;69700
20801;838316.0;6406027.0;1;1;1;07250
20810;838321.0;6500444.0;1;1;1;69700
20810;838323.0;6486367.0;1;1;0;69420
20820;838323.0;6500445.0;1;1;1;69700
20801;838334.0;6486365.0;0;1;0;69420
20815;838347.0;6480933.0;0;1;0;38550
20810;838347.0;6480952.0;1;1;1;38550
20810;838347.0;6519711.0;0;1;1;69160
20820;838381.0;6663425.0;1;1;1;21420
20820;838384.0;6365414.0;1;1;1;26700
20810;838386.0;6663420.0;1;1;1;21420
20810;838388.0;6365412.0;1;1;1;26700
20820;838393.0;6319577.0;1;1;1;30650
20801;838396.0;6957988.0;1;1;1;08200
20810;838398.0;6319577.0;0;0;1;30650
20801;838410.0;6365426.0;1;1;1;26700
20801;838412.0;6519845.0;0;1;1;69160
20815;838413.0;6319709.0;0;1;1;30650
20815;838414.0;6574367.0;0;1;1;71570
20801;838423.0;6648300.0;1;1;1;71150
20820;838427.0;6648361.0;1;1;0;71150
20820;838427.0;6648361.0;1;1;1;71150
20810;838427.0;6648361.0;0;0;1;71150
20815;838430.0;6509686.0;0;1;1;69530
20810;838436.0;6521448.0;1;1;1;69130
20820;838442.0;6572176.0;1;1;1;71680
20810;838497.0;6514910.0;1;1;1;69600
20810;838524.0;6520050.0;1;1;1;69160
20801;838531.0;6520041.0;1;1;1;69160
20801;838532.0;6369965.0;1;1;1;26290
20810;838532.0;6387505.0;1;1;1;26200
20820;838533.0;6369975.0;1;1;1;26290
20810;838534.0;6369974.0;1;1;1;26290
20815;838534.0;6369976.0;0;1;1;26290
20820;838539.0;6578326.0;1;1;1;71000
20810;838545.0;6578325.0;1;1;1;71000
20815;838547.0;6488650.0;0;1;1;69420
20820;838548.0;6387513.0;1;1;1;26200
20815;838552.0;6387955.0;0;1;1;26200
20815;838562.0;6518923.0;0;1;1;69005
20810;838563.0;6488743.0;1;1;1;69420
20801;838575.0;6518923.0;1;1;1;69005
20815;838632.0;6632227.0;0;1;1;71880
20820;838637.0;6514919.0;1;1;1;69600
20820;838662.0;6535451.0;1;1;1;69650
20801;838663.0;6535476.0;1;1;0;69650
20801;838670.0;6509946.0;1;1;1;69530
20810;838671.0;6535420.0;1;1;0;69650
20801;838684.0;6512178.0;1;1;1;69230
20801;838688.0;6517722.0;1;1;1;69005
20810;838697.0;6383175.0;0;1;1;26200
20801;838706.0;6521235.0;0;0;0;69130
20801;838712.0;6663323.0;1;1;0;21420
20801;838719.0;6718893.0;1;1;0;21440
20815;838719.0;6718894.0;0;1;0;21440
20810;838719.0;6718894.0;1;1;0;21440
20820;838727.0;6478651.0;1;1;1;38550
20801;838735.0;6833402.0;1;1;1;52290
20820;838761.0;6632500.0;1;1;1;71100
20810;838761.0;6632500.0;1;1;1;71100
20810;838768.0;6271375.0;1;1;0;13200
20820;838772.0;6661035.0;1;1;1;21200
20810;838772.0;6661035.0;1;1;1;21200
20801;838772.0;6873232.0;1;1;0;51330
20801;838773.0;6661034.0;1;1;1;21200
20815;838779.0;6384348.0;0;1;0;26200
20820;838795.0;6646924.0;1;1;1;71150
20810;838796.0;6784000.0;1;1;0;52370
20801;838797.0;6783999.0;1;1;0;52370
20820;838808.0;6406693.0;1;1;1;07250
20810;838808.0;6512565.0;1;1;0;69230
20820;838810.0;6511099.0;1;1;1;69230
20801;838815.0;6387815.0;1;1;1;26200
20810;838816.0;6359712.0;1;1;0;84500
20820;838816.0;6512545.0;1;1;1;69230
20810;838823.0;6406763.0;1;1;1;07250
20815;838830.0;6783949.0;0;1;0;52370
20801;838836.0;6479624.0;1;1;1;38550
20815;838847.0;6385601.0;0;1;1;26200
20815;838850.0;6660941.0;0;1;1;21200
20810;838851.0;6523857.0;1;1;1;69410
20801;838852.0;6385607.0;1;0;0;26200
20815;838852.0;6407160.0;0;1;1;07250
20810;838864.0;6479633.0;1;1;0;38550
20801;838872.0;6384413.0;1;1;1;26200
20820;838876.0;6484402.0;1;1;1;38370
20801;838876.0;6484402.0;1;1;1;38370
20815;838879.0;6484403.0;0;1;1;38370
20810;838900.0;6522405.0;1;1;1;69009
20820;838901.0;6384425.0;1;1;1;26200
20801;838902.0;6523963.0;1;1;1;69410
20815;838903.0;6516353.0;0;1;1;69110
20810;838907.0;6530490.0;0;1;0;69250
20815;838909.0;6479720.0;0;1;1;38550
20810;838913.0;6384424.0;1;1;1;26200
20810;838931.0;6515565.0;1;1;1;69110
20815;838932.0;6515568.0;0;1;1;69110
20801;838939.0;6515560.0;1;1;1;69110
20820;838942.0;6530554.0;1;1;1;69250
20810;838985.0;6518882.0;0;1;1;69005
20801;838986.0;6540861.0;1;1;0;01600
20820;838987.0;6542156.0;1;1;1;01600
20815;838999.0;6566023.0;0;1;1;01140
20801;839006.0;6578453.0;1;1;1;71000
20815;839014.0;6542166.0;0;1;1;01600
20801;839025.0;6659509.0;1;1;1;21200
20815;839035.0;6386600.0;0;1;1;26200
20801;839046.0;6385656.0;1;1;1;26200
20801;839051.0;6519828.0;1;1;1;69005
20801;839051.0;6957452.0;1;1;0;08200
20815;839057.0;6957471.0;0;1;1;08200
20820;839059.0;6957488.0;1;1;1;08200
20810;839059.0;6957493.0;1;1;1;08200
20810;839069.0;6518501.0;0;1;1;69005
20810;839069.0;6519826.0;0;1;1;69005
20801;839074.0;6516562.0;1;1;1;69110
20810;839076.0;6516577.0;1;1;1;69110
20820;839077.0;6516567.0;1;1;1;69110
20801;839079.0;6508122.0;1;1;1;69390
20820;839095.0;6565982.0;1;1;1;01140
20801;839098.0;6565957.0;1;1;1;01140
20801;839103.0;6510882.0;1;1;1;69230
20801;839103.0;6518503.0;1;1;1;69005
20801;839108.0;6373228.0;1;1;1;26290
20820;839122.0;6517893.0;1;1;1;69110
20815;839124.0;6502630.0;0;1;1;69520
20820;839140.0;6522837.0;1;1;1;69410
20801;839145.0;6504214.0;1;1;1;69390
20815;839145.0;6504215.0;0;1;0;69390
20801;839179.0;6386646.0;1;1;0;26200
20820;839194.0;6520540.0;1;1;1;69009
20815;839194.0;6520556.0;0;1;1;69009
20810;839197.0;6518176.0;1;1;1;69005
20801;839197.0;6520752.0;1;1;1;69160
20815;839210.0;6518155.0;0;1;1;69005
20801;839212.0;6577581.0;1;1;1;71000
20810;839221.0;6407918.0;0;1;0;07250
20820;839225.0;6658716.0;1;1;1;21200
20810;839225.0;6658716.0;1;1;1;21200
20810;839230.0;6522797.0;1;1;1;69410
20801;839237.0;6323310.0;1;1;1;30131
20810;839243.0;6323311.0;1;0;0;30131
20810;839245.0;6517769.0;1;1;1;69110
20801;839249.0;6517766.0;1;1;1;69110
20815;839255.0;6522768.0;0;1;1;69410
20820;839261.0;6356671.0;1;1;0;84500
20815;839279.0;6356703.0;0;1;0;84500
20810;839279.0;6356703.0;1;1;0;84500
20801;839283.0;6502725.0;1;1;1;69520
20815;839288.0;6284257.0;0;1;1;13200
20820;839298.0;6284241.0;1;1;1;13200
20810;839298.0;6284241.0;1;1;1;13200
20810;839304.0;6385933.0;1;1;1;26200
20820;839308.0;6385933.0;1;1;1;26200
20820;839310.0;6521788.0;1;1;1;69009
20815;839310.0;6521789.0;0;1;1;69009
20815;839313.0;6578505.0;0;1;1;71000
20801;839316.0;6284236.0;1;1;1;13200
20801;839318.0;6640346.0;0;1;1;71530
20801;839324.0;6505740.0;1;1;1;69390
20820;839333.0;6505771.0;1;1;1;69390
20810;839337.0;6505746.0;1;1;1;69390
20801;839354.0;6660318.0;1;1;1;21200
20820;839356.0;6578298.0;1;1;1;71000
20810;839358.0;6578291.0;1;1;1;71000
20820;839371.0;6374169.0;1;0;0;26780
20801;839386.0;6658754.0;1;1;1;21200
20815;839395.0;6630755.0;0;1;1;71100
20815;839401.0;6580845.0;0;1;0;71850
20815;839411.0;6659081.0;0;1;1;21200
20801;839430.0;6522282.0;1;1;1;69009
20801;839438.0;6528446.0;1;1;0;69450
20810;839439.0;6521808.0;1;1;1;69009
20820;839448.0;6630645.0;1;1;1;71100
20810;839448.0;6630649.0;1;1;1;71100
20815;839450.0;6513557.0;0;1;0;69230
20801;839453.0;6513544.0;1;1;1;69230
20801;839479.0;6516228.0;1;1;1;69110
20810;839481.0;6521140.0;1;1;1;69009
20820;839487.0;6512164.0;1;1;1;69230
20810;839487.0;6512178.0;1;1;1;69230
20815;839489.0;6512152.0;0;1;1;69230
20810;839497.0;6502201.0;1;1;1;69520
20820;839497.0;6519768.0;1;1;1;69005
20810;839503.0;6533122.0;1;1;1;69650
20815;839504.0;6519771.0;0;1;1;69005
20801;839509.0;6299868.0;1;1;1;13103
20801;839509.0;6631538.0;1;1;1;71100
20820;839538.0;6652216.0;1;1;1;21190
20810;839542.0;6652208.0;1;1;1;21190
20801;839547.0;6530773.0;1;1;0;69250
20810;839560.0;6512195.0;1;1;0;69230
20801;839573.0;6517104.0;0;1;1;69110
20801;839573.0;6659692.0;1;1;1;21200
20810;839582.0;6749898.0;1;1;0;21290
20801;839583.0;6749897.0;1;1;0;21290
20815;839583.0;6749899.0;0;1;0;21290
20801;839584.0;6522754.0;1;1;0;69410
20810;839598.0;6510545.0;0;1;0;69230
20820;839622.0;6525002.0;1;1;1;69370
20810;839626.0;6525007.0;1;1;1;69370
20801;839630.0;6525009.0;1;1;0;69370
20801;839639.0;6512035.0;1;1;1;69230
20801;839644.0;6355460.0;1;1;1;84500
20810;839644.0;6355467.0;1;1;0;84500
20820;839649.0;6355452.0;1;1;1;84500
20801;839671.0;6842568.0;1;1;0;52100
20820;839679.0;6275337.0;1;1;0;13200
20810;839680.0;6660035.0;1;1;1;21200
20820;839685.0;6518337.0;1;1;1;69005
20820;839686.0;6660041.0;1;1;1;21200
20820;839698.0;6299816.0;1;1;1;13103
20810;839698.0;6299816.0;1;1;1;13103
20815;839698.0;6299817.0;0;1;1;13103
20820;839702.0;6519297.0;1;1;1;69005
20820;839702.0;6582529.0;1;1;1;71000
20801;839703.0;6582541.0;1;1;1;71000
20820;839703.0;6633961.0;1;1;1;71100
20820;839704.0;6549820.0;1;0;0;01480
20815;839704.0;6582512.0;0;1;1;71000
20810;839704.0;6582533.0;1;1;1;71000
20801;839705.0;6512932.0;1;1;1;69230
20801;839706.0;6274863.0;1;1;0;13200
20801;839706.0;6579758.0;1;1;1;71000
20815;839707.0;6512943.0;0;1;1;69230
20810;839707.0;6579753.0;1;1;1;71000
20815;839710.0;6274859.0;0;1;1;13200
20820;839715.0;6579755.0;1;1;1;71000
20801;839719.0;6541530.0;1;1;0;01600
20810;839720.0;6634016.0;1;1;1;71100
20810;839725.0;6541525.0;1;1;1;01600
20815;839738.0;6659978.0;0;1;1;21200
20820;839744.0;6502771.0;1;1;1;69520
20820;839744.0;6514770.0;1;1;1;69600
20801;839750.0;6633981.0;1;1;1;71100
20801;839757.0;6376602.0;1;1;1;26780
20815;839764.0;6537772.0;0;1;1;01600
20820;839770.0;6537750.0;1;1;1;01600
20820;839775.0;6385529.0;1;1;1;26200
20810;839777.0;6376573.0;1;1;0;26780
20810;839780.0;6385526.0;1;1;1;26200
20815;839782.0;6385533.0;0;1;1;26200
20815;839783.0;6579717.0;0;1;1;71000
20810;839795.0;6519584.0;1;1;1;69005
20801;839823.0;6632711.0;1;1;1;71100
20810;839825.0;6319767.0;1;1;0;30133
20801;839830.0;6319764.0;1;1;1;30133
20801;839831.0;6581619.0;1;1;1;71000
20801;839837.0;6478422.0;0;1;0;38550
20815;839837.0;6478423.0;0;1;1;38550
20820;839838.0;6319770.0;1;1;0;30133
20801;839849.0;6629811.0;1;1;1;71100
20801;839858.0;6519508.0;1;1;1;69005
20820;839871.0;6530245.0;1;1;1;69250
20801;839890.0;6661682.0;1;1;1;21200
20801;839890.0;6890466.0;0;1;1;51800
20820;839898.0;6471056.0;1;1;1;38550
20810;839898.0;6471056.0;1;1;1;38550
20815;839899.0;6471056.0;0;1;1;38550
20801;839905.0;6578442.0;1;1;1;71000
20801;839907.0;6653094.0;1;1;1;21190
20815;839912.0;6520541.0;0;1;1;69009
20820;839913.0;6520535.0;1;1;1;69009
20801;839913.0;6521822.0;1;1;1;69009
20810;839935.0;6627948.0;1;1;1;71100
20801;839940.0;6312886.0;1;1;1;13570
20820;839952.0;6627964.0;1;1;1;71100
20801;839955.0;6956208.0;0;1;0;08200
20820;839957.0;6326023.0;1;1;1;30150
20810;839960.0;6326005.0;1;0;0;30150
20815;839961.0;6521592.0;0;1;1;69009
20815;839978.0;6518788.0;0;1;1;69005
20801;839979.0;6518804.0;1;1;1;69005
20815;839979.0;6661998.0;0;1;1;21420
20810;839984.0;6519868.0;1;0;0;69009
20820;839992.0;6312853.0;1;1;1;13570
20815;839992.0;6312854.0;0;1;1;13570
20801;839994.0;6357865.0;1;1;1;84500
20810;839995.0;6375637.0;1;1;1;26780
20801;839999.0;6660326.0;1;1;1;21200
20815;840001.0;6319159.0;0;1;0;30133
20801;840004.0;6957755.0;1;1;0;08200
20810;840006.0;6319141.0;1;1;1;30133
20801;840015.0;6637860.0;1;1;1;71530
20820;840020.0;6375641.0;1;1;1;26780
20810;840035.0;6526528.0;0;1;1;69370
20820;840039.0;6532867.0;1;1;1;69650
20801;840048.0;6532873.0;1;1;1;69650
